timestamp,accGx,accGy,accGz
1698924288.0280354,0.0306396484375,-0.9727783203125,-0.314208984375
1698924288.059285,0.0230712890625,-0.972900390625,-0.322509765625
1698924288.0905344,0.021728515625,-0.96630859375,-0.323974609375
1698924288.121784,0.02587890625,-0.96484375,-0.3258056640625
1698924288.1530335,0.035888671875,-0.96826171875,-0.3251953125
1698924288.1842828,0.0496826171875,-0.97021484375,-0.314208984375
1698924288.2155323,0.061767578125,-0.970947265625,-0.300048828125
1698924288.2467816,0.0615234375,-0.970947265625,-0.285888671875
1698924288.2780313,0.043212890625,-0.9715576171875,-0.284423828125
1698924288.3092809,0.0242919921875,-0.97265625,-0.2996826171875
1698924288.3405306,0.0185546875,-0.9681396484375,-0.31787109375
1698924288.3717797,0.021240234375,-0.962890625,-0.3328857421875
1698924288.403029,0.0269775390625,-0.9656982421875,-0.3399658203125
1698924288.4342785,0.03271484375,-0.9703369140625,-0.3358154296875
1698924288.465528,0.0360107421875,-0.97021484375,-0.3255615234375
1698924288.4967775,0.0357666015625,-0.966796875,-0.313720703125
1698924288.528027,0.033935546875,-0.966552734375,-0.3017578125
1698924288.5592766,0.0338134765625,-0.9708251953125,-0.2958984375
1698924288.5905259,0.0369873046875,-0.970947265625,-0.29541015625
1698924288.6217756,0.0390625,-0.9700927734375,-0.2998046875
1698924288.653025,0.0379638671875,-0.9730224609375,-0.310546875
1698924288.6842744,0.036376953125,-0.9713134765625,-0.3226318359375
1698924288.715524,0.03466796875,-0.9671630859375,-0.328369140625
1698924288.7467735,0.030029296875,-0.96630859375,-0.32763671875
1698924288.778023,0.0216064453125,-0.96435546875,-0.3253173828125
1698924288.8092725,0.014892578125,-0.9639892578125,-0.3243408203125
1698924288.840522,0.01513671875,-0.9652099609375,-0.3267822265625
1698924288.8717713,0.0208740234375,-0.9649658203125,-0.3291015625
1698924288.9030209,0.026611328125,-0.9669189453125,-0.330322265625
1698924288.9342706,0.030029296875,-0.966796875,-0.3299560546875
1698924288.9655197,0.031494140625,-0.965087890625,-0.324951171875
1698924288.9967692,0.03369140625,-0.9661865234375,-0.3194580078125
1698924289.0280187,0.0377197265625,-0.9691162109375,-0.3145751953125
1698924289.0592682,0.0416259765625,-0.9715576171875,-0.309326171875
1698924289.0905178,0.0413818359375,-0.9691162109375,-0.307861328125
1698924289.121767,0.0369873046875,-0.9658203125,-0.311767578125
1698924289.1530166,0.032958984375,-0.966064453125,-0.3187255859375
1698924289.184266,0.0313720703125,-0.9658203125,-0.3243408203125
1698924289.2155156,0.031494140625,-0.966064453125,-0.324951171875
1698924289.2467651,0.0311279296875,-0.9688720703125,-0.3214111328125
1698924289.2780147,0.0286865234375,-0.9700927734375,-0.31982421875
1698924289.3092642,0.02685546875,-0.9659423828125,-0.3203125
1698924289.3405135,0.029541015625,-0.9644775390625,-0.3204345703125
1698924289.371763,0.0343017578125,-0.9678955078125,-0.3189697265625
1698924289.4030125,0.0380859375,-0.9698486328125,-0.3172607421875
1698924289.434262,0.0391845703125,-0.9693603515625,-0.3177490234375
1698924289.4655118,0.0372314453125,-0.9674072265625,-0.3179931640625
1698924289.496761,0.0340576171875,-0.9661865234375,-0.3160400390625
1698924289.5280106,0.0325927734375,-0.9677734375,-0.316650390625
1698924289.55926,0.035400390625,-0.9681396484375,-0.317626953125
1698924289.5905092,0.0435791015625,-0.9747314453125,-0.3099365234375
1698924289.6217587,0.0389404296875,-0.9666748046875,-0.3150634765625
1698924289.6530082,0.0281982421875,-0.94921875,-0.3212890625
1698924289.6842577,0.0335693359375,-0.9683837890625,-0.3189697265625
1698924289.715507,0.0396728515625,-0.987060546875,-0.326904296875
1698924289.7467568,0.033203125,-0.9693603515625,-0.3311767578125
1698924289.7780063,0.0213623046875,-0.9505615234375,-0.33544921875
1698924289.8092556,0.01318359375,-0.956787109375,-0.3448486328125
1698924289.8405051,0.0147705078125,-0.97607421875,-0.35400390625
1698924289.8717546,0.019287109375,-0.988037109375,-0.3553466796875
1698924289.9030042,0.011962890625,-0.987060546875,-0.359130859375
1698924289.9342537,0.0079345703125,-0.9854736328125,-0.37451171875
1698924289.9655032,0.0087890625,-0.97802734375,-0.39306640625
1698924289.9967527,-0.0052490234375,-0.9622802734375,-0.4085693359375
1698924290.0280023,-0.0294189453125,-0.9500732421875,-0.41552734375
1698924290.0592518,-0.044189453125,-0.95654296875,-0.4339599609375
1698924290.090501,-0.0467529296875,-0.9752197265625,-0.461669921875
1698924290.1217506,-0.0545654296875,-0.9608154296875,-0.466796875
1698924290.153,-0.06689453125,-0.9283447265625,-0.4476318359375
1698924290.1842506,-0.0941162109375,-0.9215087890625,-0.424560546875
1698924290.215501,-0.1451416015625,-0.91455078125,-0.42529296875
1698924290.2467518,-0.1944580078125,-0.9197998046875,-0.4271240234375
1698924290.2780023,-0.2208251953125,-0.93798828125,-0.4122314453125
1698924290.3092527,-0.218017578125,-0.9315185546875,-0.3974609375
1698924290.3405032,-0.181884765625,-0.9388427734375,-0.375
1698924290.3717537,-0.145263671875,-0.9493408203125,-0.346923828125
1698924290.4030042,-0.128662109375,-0.9285888671875,-0.318115234375
1698924290.4342546,-0.099853515625,-0.881103515625,-0.2474365234375
1698924290.4655051,-0.0286865234375,-0.9407958984375,-0.1593017578125
1698924290.4967556,-0.0482177734375,-1.1119384765625,-0.2412109375
